date,Open,High,Low,Close,Volume
2024-12-10,250.0,255.6,247.7,248.5,404934.0
2024-12-09,249.0,254.3,247.55,249.4,369412.0
2024-12-06,251.7,252.8,248.5,249.0,346823.0
2024-12-05,252.5,252.8,247.8,251.7,623173.0
2024-12-04,253.0,256.5,250.25,251.45,697991.0
2024-12-03,251.8,253.8,250.5,252.35,319711.0
2024-12-02,250.15,251.25,248.05,249.6,561296.0
2024-11-29,253.45,253.8,247.45,251.1,300498.0
2024-11-28,249.05,253.7,247.55,252.35,1023002.0
2024-11-27,243.0,248.35,241.55,247.9,345840.0
2024-11-26,243.85,247.5,243.05,243.95,716212.0
2024-11-25,242.0,245.6,240.35,241.45,959678.0
2024-11-22,228.0,236.05,226.85,234.4,1012317.0
2024-11-21,226.0,229.15,218.15,227.95,1122348.0
2024-11-19,223.5,233.3,223.5,226.05,806914.0
2024-11-18,226.5,226.5,219.55,222.45,325413.0
2024-11-14,222.5,227.75,220.8,223.7,534723.0
2024-11-13,229.95,229.95,221.8,222.55,563897.0
2024-11-12,237.3,239.9,229.2,230.15,599991.0
2024-11-11,237.65,242.4,235.0,239.2,510574.0
2024-11-08,245.35,245.55,237.5,239.05,469932.0
2024-11-07,248.8,249.5,244.0,244.25,766878.0
2024-11-06,237.1,249.3,236.45,248.0,1863425.0
2024-11-05,234.45,236.4,229.4,235.4,648728.0
2024-11-04,242.3,242.55,230.9,233.35,1244327.0
2024-11-01,241.65,243.4,240.4,242.1,411703.0
2024-10-31,236.85,240.4,232.85,239.05,794129.0
2024-10-30,235.35,243.05,230.6,236.5,1009487.0
2024-10-29,233.85,236.0,227.55,234.95,1880754.0
2024-10-28,217.15,238.6,213.2,229.8,3649256.0
2024-10-25,227.35,228.0,210.75,216.95,1340721.0
2024-10-24,224.05,229.65,222.1,227.2,928137.0
2024-10-23,232.9,235.45,222.7,223.65,2382263.0
2024-10-22,246.85,247.7,231.7,232.9,1486164.0
2024-10-21,255.05,258.1,245.0,247.65,444260.0
2024-10-18,254.2,255.7,246.65,253.7,838905.0
2024-10-17,270.0,270.2,253.0,254.05,1024932.0
2024-10-16,271.5,275.5,268.85,269.55,233083.0
2024-10-15,269.05,272.45,268.0,271.5,219758.0
2024-10-14,270.25,273.1,267.35,268.7,157823.0
2024-10-11,271.4,273.9,268.6,269.8,237296.0
2024-10-10,264.55,273.0,264.55,271.25,864974.0
2024-10-09,265.95,269.2,262.6,264.45,707772.0
2024-10-08,251.0,267.3,251.0,265.5,527774.0
2024-10-07,269.8,269.95,254.25,256.6,604800.0
2024-10-04,267.55,272.5,262.35,267.45,413536.0
2024-10-03,270.6,278.0,266.5,268.9,674984.0
2024-10-01,280.05,285.4,279.2,280.3,528299.0
2024-09-30,284.95,284.95,274.8,279.6,1369207.0
2024-09-27,284.5,291.0,283.25,287.65,830108.0
2024-09-26,282.0,283.4,277.85,280.65,334479.0
2024-09-25,282.4,284.6,278.75,282.05,862007.0
2024-09-24,275.0,283.4,272.35,282.3,793769.0
2024-09-23,274.2,275.5,269.2,274.15,1717302.0
2024-09-20,258.05,266.8,257.8,266.15,1080226.0
2024-09-19,266.25,267.8,249.65,257.15,629990.0
2024-09-18,264.6,268.0,262.65,265.2,541822.0
2024-09-17,269.85,269.85,264.4,264.85,342869.0
2024-09-16,264.3,270.75,263.7,269.45,886112.0
2024-09-13,267.3,267.45,263.35,264.3,604926.0
2024-09-12,260.0,266.45,259.9,266.0,927378.0
2024-09-11,265.5,267.1,257.35,258.85,488147.0
2024-09-10,263.0,267.85,262.0,264.5,897862.0
2024-09-09,263.25,265.75,258.15,262.1,1368459.0
2024-09-06,272.1,273.0,263.3,263.8,1604126.0
2024-09-05,279.0,280.45,270.3,273.55,1432371.0
2024-09-04,283.7,284.75,276.75,278.75,548267.0
2024-09-03,286.9,290.15,286.0,286.3,208361.0
2024-09-02,290.1,291.9,285.0,286.75,771893.0
2024-08-30,292.0,293.35,289.75,290.55,670886.0
2024-08-29,295.4,295.4,287.2,291.05,527301.0
2024-08-28,298.7,298.85,294.0,294.5,284412.0
2024-08-27,299.2,299.95,296.55,297.7,367387.0
2024-08-26,299.45,303.9,294.8,297.25,967808.0
2024-08-23,300.3,301.2,295.25,296.15,525512.0
2024-08-22,298.0,302.45,296.95,299.65,623000.0
2024-08-21,296.9,297.65,294.5,296.55,266081.0
2024-08-20,293.95,296.8,291.65,296.25,364009.0
2024-08-19,297.05,299.55,293.45,293.7,434897.0
2024-08-16,293.4,297.5,289.3,296.4,728910.0
2024-08-14,293.3,293.4,286.3,290.0,869237.0
2024-08-13,300.95,301.2,289.0,290.1,517854.0
2024-08-12,300.0,302.7,296.5,298.65,870138.0
2024-08-09,302.0,305.7,299.3,302.3,1041224.0
2024-08-08,305.75,305.75,297.1,297.85,989513.0
2024-08-07,294.1,305.8,292.2,304.6,1094087.0
2024-08-06,290.15,301.8,285.65,287.3,715537.0
2024-08-05,282.6,295.9,282.6,291.4,2934934.0
2024-08-02,302.45,309.7,300.6,301.7,734625.0
2024-08-01,314.3,319.9,305.7,308.35,1923433.0
2024-07-31,316.5,319.45,312.0,315.5,3080141.0
2024-07-30,323.45,326.95,316.55,317.35,2024723.0
2024-07-29,327.7,327.7,319.0,323.15,1963689.0
2024-07-26,313.85,318.05,310.7,317.25,599919.0
2024-07-25,303.55,312.55,301.4,311.15,675689.0
2024-07-24,308.05,313.2,306.9,309.1,1415962.0
2024-07-23,307.35,315.5,282.85,307.35,5398016.0
2024-07-22,294.25,306.3,289.2,304.9,2002457.0
2024-07-19,306.95,307.7,293.0,294.25,1283621.0
2024-07-18,319.95,319.95,306.3,308.55,1234565.0
2024-07-16,325.3,327.3,319.25,319.95,417673.0
2024-07-15,327.85,328.3,322.1,325.3,940386.0
2024-07-12,332.35,333.75,321.35,325.8,911640.0
2024-07-11,329.8,334.8,328.5,332.65,1020977.0
2024-07-10,331.2,331.2,314.8,327.85,1178299.0
2024-07-09,332.3,335.4,323.0,329.25,3527237.0
2024-07-08,317.8,329.95,315.65,328.4,1942023.0
2024-07-05,311.0,321.95,308.4,316.35,1731216.0
2024-07-04,314.0,317.2,309.4,311.0,2837895.0
2024-07-03,298.0,313.6,297.7,311.3,2157449.0
2024-07-02,303.5,304.0,293.8,297.05,540823.0
2024-07-01,302.4,304.2,297.25,302.15,997338.0
2024-06-28,305.7,307.95,300.0,300.75,3395388.0
2024-06-27,296.0,300.65,291.9,297.2,2273986.0
2024-06-26,294.75,297.5,293.45,295.8,1019036.0
2024-06-25,295.05,299.9,292.8,293.75,954039.0
2024-06-24,294.35,297.8,288.6,294.6,915625.0
2024-06-21,294.45,299.6,291.5,294.95,1840318.0
2024-06-20,298.8,298.8,291.55,293.4,1176093.0
2024-06-19,307.8,307.8,296.15,297.0,957314.0
2024-06-18,308.0,310.75,303.5,305.45,1297501.0
2024-06-14,304.25,309.45,299.95,305.65,1230188.0
2024-06-13,297.2,305.65,292.55,303.9,1201147.0
2024-06-12,295.2,298.75,291.1,295.05,1269123.0
2024-06-11,286.4,296.4,285.55,295.15,1476302.0
2024-06-10,288.5,290.45,282.8,284.4,988976.0
2024-06-07,279.95,285.95,275.4,285.35,3672040.0
2024-06-06,271.0,292.45,268.05,278.15,5757205.0
2024-06-05,255.35,258.25,225.0,255.25,3912212.0
2024-06-04,314.65,314.65,223.95,246.15,9105237.0
2024-06-03,316.85,320.5,308.2,311.35,3774696.0
2024-05-31,291.7,300.5,288.6,298.95,1819405.0
2024-05-30,293.05,295.35,289.4,290.8,1037812.0
2024-05-29,291.2,297.1,288.75,294.1,789908.0
2024-05-28,300.85,300.85,290.5,291.2,1578016.0
2024-05-27,307.65,307.65,296.8,298.75,1089898.0
2024-05-24,304.2,310.0,302.35,305.45,2156006.0
2024-05-23,304.25,308.75,300.4,304.85,1414932.0
2024-05-22,305.0,309.6,295.0,301.9,5878281.0
2024-05-21,312.85,322.35,308.4,319.2,2179969.0
2024-05-17,295.5,301.7,293.75,299.6,1064698.0
2024-05-16,294.15,296.8,287.55,294.5,821272.0
2024-05-15,289.75,293.2,288.05,291.2,827184.0
2024-05-14,283.9,289.2,282.0,288.15,1909338.0
2024-05-13,274.05,286.3,267.25,283.35,2930906.0
2024-05-10,275.75,276.85,267.15,274.4,1654779.0
2024-05-09,286.3,286.7,271.35,273.1,1908637.0
2024-05-08,280.25,290.5,278.65,286.3,2181662.0
2024-05-07,290.35,290.35,276.85,280.2,3144605.0
2024-05-06,310.35,310.35,281.05,289.0,5945072.0
2024-05-03,296.9,318.15,294.15,305.1,5690894.0
2024-05-02,283.45,300.2,282.1,292.65,3087735.0
2024-04-30,278.8,284.75,277.35,281.65,1455884.0
2024-04-29,283.4,283.4,274.9,276.8,826110.0
2024-04-26,274.05,281.45,274.05,278.8,2385403.0
2024-04-25,264.45,274.0,264.05,271.6,1274900.0
2024-04-24,261.75,265.4,258.15,263.95,908003.0
2024-04-23,260.95,263.9,259.55,260.15,1089015.0
2024-04-22,258.75,261.15,254.6,259.25,1004800.0
2024-04-19,251.05,256.3,246.3,254.45,1251833.0
2024-04-18,259.15,263.0,251.85,253.15,694355.0
2024-04-16,255.35,260.3,251.4,257.35,1668830.0
2024-04-15,256.95,262.0,252.6,256.4,1372916.0
2024-04-12,258.9,269.1,258.0,262.45,1785559.0
2024-04-10,257.15,265.25,256.0,262.5,2259940.0
2024-04-09,257.15,259.85,253.5,255.75,500490.0
2024-04-08,256.0,258.4,254.1,256.3,564100.0
2024-04-05,251.85,255.95,247.65,254.85,457689.0
2024-04-04,253.95,256.9,247.5,251.45,1583566.0
2024-04-03,250.85,254.6,248.6,251.8,1136784.0
2024-04-02,254.0,254.85,249.7,252.2,1043242.0
2024-04-01,249.35,254.8,248.5,253.85,1241035.0
2024-03-28,252.0,253.35,245.6,247.2,1467481.0
2024-03-27,242.2,249.45,240.7,242.9,1326591.0
2024-03-26,238.75,240.4,236.2,239.7,692798.0
2024-03-22,235.95,240.3,234.95,239.05,744553.0
2024-03-21,230.0,237.95,228.1,237.1,2173444.0
2024-03-20,220.45,225.7,215.9,224.8,824373.0
2024-03-19,224.65,226.55,217.25,218.65,1055946.0
2024-03-18,216.95,226.8,213.5,224.2,1228510.0
2024-03-15,226.05,227.55,207.2,216.7,2039282.0
2024-03-14,224.25,232.25,221.9,226.4,2354856.0
2024-03-13,245.0,246.15,222.2,225.4,1667465.0
2024-03-12,255.3,256.0,243.2,244.05,1223966.0
2024-03-11,259.0,259.5,253.8,254.35,1287728.0
2024-03-07,256.35,261.0,254.7,257.45,1852173.0
2024-03-06,270.6,271.9,249.7,255.2,4242878.0
2024-03-05,265.85,271.55,254.6,264.9,4458792.0
2024-03-04,237.0,271.2,237.0,264.7,11488340.0
2024-03-01,230.0,237.35,229.7,235.2,1442318.0
2024-02-29,226.2,232.5,219.85,227.45,1634940.0
2024-02-28,223.25,230.35,220.95,224.65,1892606.0
2024-02-27,228.6,228.6,221.75,222.95,1038723.0
2024-02-26,229.75,232.15,226.35,227.95,1249086.0
2024-02-23,229.75,233.7,228.5,229.75,1798522.0
2024-02-22,224.35,229.25,221.0,228.55,2193885.0
2024-02-21,232.35,232.35,220.4,222.0,1734864.0
2024-02-20,226.55,233.75,226.0,231.0,1813064.0
2024-02-19,226.15,230.55,225.1,225.75,1019004.0
2024-02-16,228.5,230.5,224.9,225.85,2120615.0
2024-02-15,227.2,233.25,224.85,227.55,12396260.0
2024-02-14,201.85,226.0,201.85,224.6,2501625.0
2024-02-13,216.65,217.55,201.5,213.3,3179289.0
2024-02-12,227.7,230.2,214.05,216.3,3148255.0
2024-02-09,236.75,236.75,217.4,227.55,3922684.0
2024-02-08,232.95,236.95,229.8,230.9,1758241.0
2024-02-07,232.8,237.85,228.75,231.45,1009281.0
2024-02-06,236.8,236.8,228.45,231.7,1689817.0
2024-02-05,235.7,243.3,232.35,235.3,1727772.0
2024-02-02,230.35,235.7,229.6,233.7,1843518.0
2024-02-01,230.85,232.2,223.1,227.5,3188723.0
2024-01-31,229.55,232.2,225.05,228.25,2404573.0
2024-01-30,223.15,234.4,223.05,228.05,4487145.0
2024-01-29,221.45,223.1,219.65,221.35,3441863.0
2024-01-25,211.35,220.65,211.35,219.95,3206701.0
2024-01-24,204.2,211.4,200.7,209.95,3871634.0
2024-01-23,221.85,221.85,201.65,203.1,5539545.0
2024-01-19,215.35,223.0,212.55,222.2,3511841.0
2024-01-18,209.75,212.9,196.4,212.0,3741635.0
2024-01-17,200.8,213.2,200.05,206.65,5083351.0
2024-01-16,202.35,203.75,197.0,202.9,1794127.0
2024-01-15,205.6,205.6,199.1,201.2,2123754.0
2024-01-12,198.25,199.15,195.6,196.4,2074998.0
2024-01-11,201.25,201.95,196.8,197.75,1804567.0
2024-01-10,196.0,201.0,192.0,199.6,2293222.0
2024-01-09,196.6,199.2,194.8,195.55,2051265.0
2024-01-08,196.25,200.0,193.45,195.15,2331580.0
2024-01-05,195.65,197.9,192.9,195.8,2452540.0
2024-01-04,195.95,196.85,191.9,195.05,3322010.0
2024-01-03,202.1,202.1,193.5,194.5,4170190.0
2024-01-02,203.35,204.95,197.6,202.05,6281551.0
2024-01-01,199.35,204.65,197.0,198.35,4608587.0
2023-12-29,192.25,199.7,191.3,193.45,5151632.0
2023-12-28,182.7,193.9,182.15,192.6,6872075.0
2023-12-27,183.95,185.65,180.0,182.0,1598550.0
2023-12-26,179.9,184.25,178.75,182.25,2119822.0
2023-12-22,181.0,181.05,175.95,178.25,1083565.0
2023-12-21,167.0,181.0,166.0,180.4,3582277.0
2023-12-20,186.65,190.45,169.65,172.05,2779116.0
2023-12-19,187.5,188.2,182.45,184.7,1616538.0
2023-12-18,181.6,188.2,179.95,187.4,2713569.0
2023-12-15,184.0,186.2,181.0,181.5,2593924.0
2023-12-14,181.25,184.2,180.25,181.25,1694885.0
2023-12-13,178.0,181.85,176.35,179.55,2427920.0
2023-12-12,180.3,180.75,176.25,177.9,1362540.0
2023-12-11,177.5,181.45,176.8,179.75,1923280.0
2023-12-08,184.9,184.9,173.4,176.75,2282668.0
2023-12-07,179.35,184.3,176.3,183.2,2958790.0
2023-12-06,178.2,181.0,174.95,178.5,2560861.0
2023-12-05,174.5,181.65,173.45,176.75,3663489.0
2023-12-04,175.0,176.5,170.85,174.1,2438217.0
2023-12-01,171.6,174.15,169.5,170.4,4373740.0
2023-11-30,165.95,176.5,160.8,170.45,6900493.0
2023-11-29,160.55,166.0,158.3,165.15,5175099.0
2023-11-28,152.85,157.7,151.55,156.15,3855384.0
2023-11-24,143.85,155.3,142.3,152.25,8348155.0
2023-11-23,141.5,144.2,141.05,142.75,2046679.0
2023-11-22,139.65,141.7,139.3,141.2,1434438.0
2023-11-21,141.75,141.75,136.4,139.65,1805952.0
2023-11-20,142.5,143.15,139.85,140.95,1682948.0
2023-11-17,138.8,143.2,137.5,141.85,3000411.0
2023-11-16,137.3,140.8,137.25,138.7,1525886.0
2023-11-15,137.55,138.3,135.35,137.3,2279428.0
2023-11-13,129.0,138.0,128.9,136.55,5644397.0
2023-11-10,125.2,130.2,123.75,129.0,1267074.0
2023-11-09,123.55,127.4,121.9,125.75,2571333.0
2023-11-08,129.85,130.25,124.8,125.3,925709.0
2023-11-07,130.1,130.75,128.45,128.9,605778.0
2023-11-06,129.15,131.15,127.65,130.0,769991.0
2023-11-03,129.25,132.45,128.05,128.55,1463315.0
2023-11-02,122.25,128.45,122.25,128.0,1338543.0
2023-11-01,121.65,123.0,120.7,121.5,801802.0
2023-10-31,121.15,122.4,119.5,120.9,828232.0
2023-10-30,118.05,121.2,117.75,120.6,1236121.0
2023-10-27,118.95,120.55,117.45,117.65,1107335.0
2023-10-26,115.2,118.3,113.5,117.9,1789579.0
2023-10-25,118.4,120.2,114.1,116.3,1359099.0
2023-10-23,125.35,125.7,115.35,117.4,2158210.0
2023-10-20,129.15,130.0,124.6,125.2,1365550.0
2023-10-19,128.4,130.0,127.15,129.2,689894.0
2023-10-18,133.05,133.6,128.2,129.15,850288.0
2023-10-17,131.55,133.55,130.15,132.35,800024.0
2023-10-16,128.3,131.6,126.95,131.1,1106735.0
2023-10-13,130.25,130.25,127.5,128.35,529411.0
2023-10-12,131.7,133.7,130.25,130.6,1103017.0
2023-10-11,131.9,132.5,129.4,130.8,1451933.0
2023-10-10,126.6,131.5,126.6,131.2,996024.0
2023-10-09,127.6,127.6,124.3,126.35,1913772.0
2023-10-06,129.75,129.8,127.6,128.95,806169.0
2023-10-05,128.2,130.45,127.0,127.25,1191575.0
2023-10-04,131.1,131.1,125.75,127.55,1279033.0
2023-10-03,131.2,132.35,129.9,131.1,1100044.0
2023-09-29,128.45,131.6,128.05,130.95,2378025.0
2023-09-28,127.65,131.25,126.05,126.8,3513148.0
2023-09-27,124.3,127.6,122.9,126.9,1516801.0
2023-09-26,125.9,125.9,123.15,124.3,906936.0
2023-09-25,125.0,127.0,123.75,125.2,1716849.0
2023-09-22,124.55,125.55,123.35,124.4,1264450.0
2023-09-21,123.5,127.0,122.1,124.25,2885049.0
2023-09-20,125.9,127.45,123.15,123.65,2106532.0
2023-09-18,128.3,129.65,126.0,126.5,1618356.0
2023-09-15,131.0,132.0,126.8,127.65,2096593.0
2023-09-14,129.85,134.15,126.2,129.95,4227915.0
2023-09-13,127.0,130.7,121.6,128.8,5923939.0
2023-09-12,141.85,141.85,124.6,125.75,7987229.0
2023-09-11,146.75,148.95,139.1,139.85,4784160.0
2023-09-08,138.4,146.4,138.4,145.35,4679516.0
2023-09-07,135.6,139.0,134.95,137.7,2362013.0
2023-09-06,138.9,138.9,134.4,135.6,1504757.0
2023-09-05,139.8,143.55,137.1,138.3,4130047.0
2023-09-04,137.4,140.65,134.65,138.75,5145349.0
2023-09-01,122.25,137.0,121.35,136.1,11973230.0
2023-08-31,121.15,122.0,118.7,121.3,3391471.0
2023-08-30,115.6,119.45,113.95,118.65,5447085.0
2023-08-29,109.95,115.4,109.05,114.65,4882727.0
2023-08-28,106.95,110.5,106.05,109.55,3051268.0
2023-08-25,107.95,109.15,105.05,105.3,1464860.0
2023-08-24,111.9,113.0,107.05,107.6,3945494.0
2023-08-23,113.35,113.35,108.6,109.55,4075578.0
2023-08-22,101.25,112.75,101.25,111.05,4326049.0
2023-08-21,98.7,101.15,97.4,100.85,1620477.0
2023-08-18,100.2,100.35,97.7,98.0,992237.0
2023-08-17,100.0,101.7,99.55,99.9,1074812.0
2023-08-16,101.45,101.45,98.65,99.9,1326097.0
2023-08-14,103.05,103.05,100.45,101.8,1311744.0
2023-08-11,100.85,103.85,99.75,103.05,2441111.0
2023-08-10,101.25,102.4,99.4,99.85,972993.0
2023-08-09,99.85,101.9,98.65,101.1,1222173.0
2023-08-08,97.5,100.9,97.25,98.8,1396725.0
2023-08-07,95.65,99.45,94.8,96.55,3015772.0
2023-08-04,101.5,103.1,98.6,98.95,2523239.0
2023-08-03,100.05,102.5,99.1,100.75,1583387.0
2023-08-02,104.65,104.8,99.0,100.6,1291559.0
2023-08-01,104.75,107.1,104.3,104.65,1921281.0
2023-07-31,103.21,105.4,102.82,104.07,1870321.0
2023-07-28,103.99,103.99,101.4,103.11,854943.0
2023-07-27,101.97,103.85,101.64,103.48,1576294.0
2023-07-26,97.76,101.88,97.76,101.14,4615935.0
2023-07-25,98.7,99.53,97.2,97.75,2104406.0
2023-07-24,94.62,98.7,94.61,98.07,1994714.0
2023-07-21,95.67,97.2,94.11,94.53,905120.0
2023-07-20,95.03,96.88,94.7,95.68,1460467.0
2023-07-19,95.35,96.3,94.35,95.02,866171.0
2023-07-18,93.1,95.9,92.1,94.83,1368124.0
2023-07-17,92.26,93.68,92.26,92.98,1101358.0
2023-07-14,92.5,92.9,91.05,92.12,842491.0
2023-07-13,94.75,96.45,91.43,91.8,2267053.0
2023-07-12,94.89,95.7,93.85,94.31,889378.0
2023-07-11,91.25,94.4,91.25,93.91,1907748.0
2023-07-10,91.7,92.14,90.1,91.24,1027537.0
2023-07-07,93.05,93.05,89.3,91.62,1296829.0
2023-07-06,93.2,95.31,92.67,93.06,3695725.0
2023-07-05,87.12,93.25,87.12,92.96,3377808.0
2023-07-04,88.32,88.65,86.65,86.89,978827.0
2023-07-03,87.71,89.1,87.08,88.29,1623244.0
2023-06-30,85.21,88.4,85.05,87.69,2392970.0
2023-06-28,84.94,85.74,84.43,85.17,533991.0
2023-06-27,84.39,85.25,84.13,84.31,642484.0
2023-06-26,85.0,85.11,83.3,83.86,703102.0
2023-06-23,85.5,85.5,83.4,84.65,1483351.0
2023-06-22,87.0,87.21,85.19,85.78,742604.0
2023-06-21,88.3,88.4,86.45,86.87,718507.0
2023-06-20,86.93,88.38,86.0,87.94,1390969.0
2023-06-19,87.7,90.05,87.1,87.35,2883734.0
2023-06-16,86.19,87.3,85.25,86.81,1508583.0
2023-06-15,83.88,85.6,83.71,84.47,603438.0
2023-06-14,85.12,85.31,83.35,83.78,535016.0
2023-06-13,86.1,86.74,84.79,85.04,1972087.0
2023-06-12,86.44,86.85,85.2,85.81,1286514.0
2023-06-09,84.3,86.59,83.1,85.82,2180253.0
2023-06-08,84.49,85.9,84.05,84.27,1829067.0
2023-06-07,84.1,84.94,83.83,84.26,692657.0
2023-06-06,84.5,84.5,82.2,83.76,1576167.0
2023-06-05,83.69,85.95,83.45,85.54,1443662.0
2023-06-02,82.5,84.0,82.0,83.09,977844.0
2023-06-01,81.9,83.32,81.8,81.97,621455.0
2023-05-31,82.01,82.4,80.84,81.85,679121.0
2023-05-30,83.0,83.9,81.51,81.98,1786665.0
2023-05-29,78.96,83.6,77.3,83.0,3461395.0
2023-05-26,81.9,82.04,78.4,78.93,5312289.0
2023-05-25,79.61,82.2,79.61,81.87,1053211.0
2023-05-24,80.0,80.99,79.82,80.01,403327.0
2023-05-23,79.33,81.18,79.2,80.39,4293506.0
2023-05-22,80.12,80.46,79.12,79.3,4159087.0
2023-05-19,82.0,82.0,79.55,80.09,2759004.0
2023-05-18,83.15,83.52,81.5,81.62,2557767.0
2023-05-17,81.68,83.15,80.25,82.3,1399207.0
2023-05-16,80.55,82.45,80.55,81.56,1565656.0
2023-05-15,81.0,81.3,80.15,80.45,790165.0
2023-05-12,81.05,81.84,80.01,81.05,1369090.0
2023-05-11,80.61,81.89,80.61,81.05,670610.0
2023-05-10,79.29,80.9,78.18,80.58,1427015.0
2023-05-09,81.7,82.0,78.8,79.47,1816602.0
2023-05-08,81.2,82.37,79.66,81.62,2565168.0
2023-05-05,85.65,85.65,79.65,80.72,3163213.0
2023-05-04,87.38,87.9,84.82,86.01,2552758.0
2023-05-03,81.79,87.9,81.0,86.96,4348544.0
2023-05-02,78.11,82.35,78.11,81.55,1618704.0
2023-04-28,77.5,78.6,77.5,78.36,1055219.0
2023-04-27,77.5,77.7,76.88,77.3,445280.0
2023-04-26,77.01,78.2,76.57,77.46,1167956.0
2023-04-25,76.63,77.85,76.34,77.12,1344009.0
